id,name,price,value,type,color,brand
6379,adidas_shoes_6379,49,217,shoes,white,adidas
6380,reebok_jacket_6380,201,346,jacket,yellow,reebok
6381,zara_hoodie_6381,560,649,hoodie,yellow,zara
6382,newbalance_tshirt_6382,335,356,tshirt,white,newbalance
6383,adidas_jacket_6383,442,461,jacket,black,adidas
6384,zara_tshirt_6384,392,579,tshirt,blue,zara
6385,nike_pants_6385,125,274,pants,white,nike
6386,tommy_tshirt_6386,122,302,tshirt,red,tommy
6387,tommy_tshirt_6387,309,348,tshirt,red,tommy
6388,hm_tshirt_6388,467,573,tshirt,white,hm
6389,puma_hoodie_6389,425,534,hoodie,red,puma
6390,adidas_shorts_6390,457,651,shorts,blue,adidas
6391,adidas_tshirt_6391,322,520,tshirt,red,adidas
6392,puma_pants_6392,397,531,pants,blue,puma
6393,tommy_pants_6393,164,323,pants,blue,tommy
6394,reebok_jacket_6394,188,362,jacket,yellow,reebok
6395,adidas_shorts_6395,490,674,shorts,black,adidas
6396,reebok_hoodie_6396,279,457,hoodie,blue,reebok
6397,newbalance_tshirt_6397,491,577,tshirt,black,newbalance
6398,nike_shorts_6398,253,271,shorts,red,nike
6399,newbalance_shorts_6399,441,525,shorts,yellow,newbalance
6400,hm_pants_6400,411,460,pants,yellow,hm
6401,hm_shorts_6401,463,509,shorts,gray,hm
6402,hm_jacket_6402,112,181,jacket,red,hm
6403,newbalance_jacket_6403,183,237,jacket,green,newbalance
6404,puma_pants_6404,446,583,pants,blue,puma
6405,reebok_pants_6405,572,734,pants,blue,reebok
6406,nike_pants_6406,516,542,pants,black,nike
6407,zara_jacket_6407,572,603,jacket,white,zara
6408,puma_jacket_6408,119,288,jacket,gray,puma
6409,adidas_pants_6409,143,216,pants,blue,adidas
6410,puma_tshirt_6410,370,475,tshirt,yellow,puma
6411,hm_jacket_6411,197,295,jacket,black,hm
6412,nike_hoodie_6412,282,371,hoodie,red,nike
6413,hm_jacket_6413,373,469,jacket,gray,hm
6414,adidas_shorts_6414,459,649,shorts,gray,adidas
6415,hm_pants_6415,374,396,pants,black,hm
6416,tommy_shorts_6416,458,492,shorts,blue,tommy
6417,adidas_hoodie_6417,110,262,hoodie,green,adidas
6418,zara_tshirt_6418,504,522,tshirt,white,zara
6419,adidas_tshirt_6419,120,312,tshirt,green,adidas
6420,reebok_tshirt_6420,128,186,tshirt,blue,reebok
6421,adidas_shoes_6421,108,288,shoes,green,adidas
6422,newbalance_jacket_6422,124,253,jacket,red,newbalance
6423,puma_shoes_6423,77,203,shoes,green,puma
6424,zara_pants_6424,115,212,pants,black,zara
6425,reebok_pants_6425,387,525,pants,gray,reebok
6426,puma_shorts_6426,568,681,shorts,green,puma
6427,puma_shorts_6427,383,402,shorts,red,puma
6428,tommy_pants_6428,61,132,pants,black,tommy
6429,nike_jacket_6429,337,468,jacket,yellow,nike
6430,puma_pants_6430,323,470,pants,gray,puma
6431,reebok_tshirt_6431,498,575,tshirt,gray,reebok
6432,newbalance_jacket_6432,261,365,jacket,yellow,newbalance
6433,newbalance_shoes_6433,244,266,shoes,black,newbalance
6434,zara_shorts_6434,97,113,shorts,red,zara
6435,zara_pants_6435,109,186,pants,gray,zara
6436,reebok_shoes_6436,50,114,shoes,black,reebok
6437,reebok_hoodie_6437,338,433,hoodie,gray,reebok
6438,adidas_shorts_6438,416,576,shorts,white,adidas
6439,hm_shoes_6439,542,595,shoes,red,hm
6440,hm_pants_6440,31,187,pants,white,hm
6441,newbalance_shorts_6441,371,389,shorts,white,newbalance
6442,nike_pants_6442,159,192,pants,red,nike
6443,newbalance_jacket_6443,130,148,jacket,white,newbalance
6444,adidas_shorts_6444,346,413,shorts,yellow,adidas
6445,hm_shoes_6445,593,680,shoes,yellow,hm
6446,zara_hoodie_6446,231,385,hoodie,black,zara
6447,zara_pants_6447,397,514,pants,blue,zara
6448,newbalance_tshirt_6448,569,648,tshirt,gray,newbalance
6449,reebok_shoes_6449,314,335,shoes,gray,reebok
6450,zara_hoodie_6450,500,672,hoodie,gray,zara
6451,reebok_jacket_6451,297,489,jacket,white,reebok
6452,puma_jacket_6452,392,437,jacket,black,puma
6453,reebok_shoes_6453,535,712,shoes,yellow,reebok
6454,adidas_jacket_6454,292,314,jacket,blue,adidas
6455,hm_tshirt_6455,480,680,tshirt,blue,hm
6456,nike_tshirt_6456,140,219,tshirt,red,nike
6457,newbalance_shorts_6457,64,136,shorts,green,newbalance
6458,newbalance_shoes_6458,531,636,shoes,red,newbalance
6459,zara_pants_6459,518,607,pants,yellow,zara
6460,reebok_shorts_6460,175,253,shorts,gray,reebok
6461,zara_hoodie_6461,123,311,hoodie,blue,zara
6462,nike_pants_6462,106,126,pants,gray,nike
6463,reebok_shorts_6463,77,147,shorts,green,reebok
6464,tommy_pants_6464,125,158,pants,blue,tommy
6465,nike_shorts_6465,140,302,shorts,black,nike
6466,tommy_shoes_6466,31,174,shoes,red,tommy
6467,hm_tshirt_6467,170,350,tshirt,green,hm
6468,newbalance_tshirt_6468,410,534,tshirt,white,newbalance
6469,adidas_shorts_6469,438,544,shorts,yellow,adidas
6470,hm_pants_6470,35,230,pants,blue,hm
6471,tommy_shorts_6471,163,361,shorts,white,tommy
6472,reebok_shorts_6472,348,472,shorts,black,reebok
6473,reebok_tshirt_6473,509,586,tshirt,black,reebok
6474,nike_pants_6474,353,470,pants,blue,nike
6475,zara_shorts_6475,579,626,shorts,blue,zara
6476,adidas_pants_6476,556,619,pants,yellow,adidas
6477,puma_hoodie_6477,232,261,hoodie,black,puma
6478,zara_pants_6478,454,652,pants,blue,zara
6479,adidas_pants_6479,44,194,pants,red,adidas
6480,nike_jacket_6480,514,704,jacket,red,nike
6481,newbalance_shorts_6481,567,677,shorts,green,newbalance
6482,adidas_pants_6482,72,263,pants,green,adidas
6483,zara_jacket_6483,494,511,jacket,blue,zara
6484,hm_shorts_6484,302,409,shorts,black,hm
6485,newbalance_shorts_6485,285,422,shorts,red,newbalance
6486,puma_shoes_6486,544,742,shoes,white,puma
6487,tommy_shorts_6487,491,652,shorts,blue,tommy
6488,zara_tshirt_6488,338,509,tshirt,red,zara
6489,reebok_hoodie_6489,464,615,hoodie,green,reebok
6490,reebok_jacket_6490,214,366,jacket,yellow,reebok
6491,hm_tshirt_6491,184,230,tshirt,green,hm
6492,puma_jacket_6492,224,291,jacket,green,puma
6493,hm_jacket_6493,325,453,jacket,gray,hm
6494,puma_tshirt_6494,599,773,tshirt,blue,puma
6495,nike_pants_6495,421,510,pants,black,nike
6496,tommy_jacket_6496,364,386,jacket,blue,tommy
6497,adidas_pants_6497,406,525,pants,red,adidas
6498,newbalance_pants_6498,344,387,pants,yellow,newbalance
6499,nike_hoodie_6499,555,590,hoodie,black,nike
6500,adidas_jacket_6500,296,405,jacket,black,adidas
6501,nike_tshirt_6501,277,446,tshirt,yellow,nike
6502,zara_tshirt_6502,84,235,tshirt,gray,zara
6503,hm_hoodie_6503,354,414,hoodie,yellow,hm
6504,tommy_pants_6504,87,178,pants,green,tommy
6505,tommy_pants_6505,500,514,pants,green,tommy
6506,tommy_hoodie_6506,176,255,hoodie,black,tommy
6507,reebok_tshirt_6507,504,566,tshirt,blue,reebok
6508,hm_tshirt_6508,535,680,tshirt,red,hm
6509,tommy_jacket_6509,123,182,jacket,green,tommy
6510,adidas_tshirt_6510,563,574,tshirt,red,adidas
6511,zara_hoodie_6511,597,652,hoodie,green,zara
6512,adidas_hoodie_6512,545,598,hoodie,white,adidas
6513,reebok_tshirt_6513,61,260,tshirt,blue,reebok
6514,adidas_jacket_6514,127,140,jacket,blue,adidas
6515,hm_pants_6515,103,287,pants,blue,hm
6516,newbalance_shoes_6516,426,465,shoes,blue,newbalance
6517,hm_hoodie_6517,524,722,hoodie,yellow,hm
6518,tommy_shoes_6518,461,618,shoes,white,tommy
6519,adidas_shorts_6519,121,203,shorts,green,adidas
6520,tommy_tshirt_6520,85,178,tshirt,yellow,tommy
6521,newbalance_tshirt_6521,521,657,tshirt,yellow,newbalance
6522,hm_tshirt_6522,286,426,tshirt,white,hm
6523,puma_pants_6523,437,572,pants,black,puma
6524,reebok_shoes_6524,315,416,shoes,white,reebok
6525,zara_shorts_6525,345,414,shorts,red,zara
6526,adidas_pants_6526,407,459,pants,black,adidas
6527,nike_shoes_6527,80,174,shoes,red,nike
6528,adidas_tshirt_6528,429,622,tshirt,red,adidas
6529,tommy_shoes_6529,517,545,shoes,gray,tommy
6530,tommy_tshirt_6530,600,748,tshirt,blue,tommy
6531,adidas_pants_6531,34,84,pants,green,adidas
6532,puma_tshirt_6532,148,181,tshirt,green,puma
6533,newbalance_pants_6533,396,555,pants,black,newbalance
6534,nike_shorts_6534,250,382,shorts,gray,nike
6535,adidas_hoodie_6535,77,150,hoodie,yellow,adidas
6536,tommy_pants_6536,260,394,pants,gray,tommy
6537,hm_shorts_6537,228,375,shorts,white,hm
6538,hm_shorts_6538,538,555,shorts,red,hm
6539,reebok_pants_6539,275,381,pants,green,reebok
6540,tommy_tshirt_6540,198,337,tshirt,black,tommy
6541,hm_pants_6541,130,212,pants,blue,hm
6542,adidas_tshirt_6542,352,506,tshirt,yellow,adidas
6543,hm_hoodie_6543,80,255,hoodie,white,hm
6544,adidas_shoes_6544,471,649,shoes,gray,adidas
6545,puma_hoodie_6545,157,352,hoodie,black,puma
6546,reebok_tshirt_6546,502,643,tshirt,green,reebok
6547,tommy_jacket_6547,385,554,jacket,black,tommy
6548,puma_shoes_6548,150,264,shoes,red,puma
6549,puma_pants_6549,424,582,pants,blue,puma
6550,nike_pants_6550,437,480,pants,gray,nike
6551,nike_shorts_6551,154,345,shorts,green,nike
6552,adidas_pants_6552,435,589,pants,white,adidas
6553,zara_hoodie_6553,269,410,hoodie,white,zara
6554,puma_shorts_6554,140,314,shorts,blue,puma
6555,tommy_shoes_6555,349,490,shoes,red,tommy
6556,newbalance_tshirt_6556,267,349,tshirt,yellow,newbalance
6557,newbalance_shorts_6557,596,685,shorts,black,newbalance
6558,newbalance_pants_6558,360,409,pants,gray,newbalance
6559,zara_tshirt_6559,576,668,tshirt,blue,zara
6560,hm_jacket_6560,130,313,jacket,white,hm
6561,adidas_jacket_6561,167,342,jacket,red,adidas
6562,adidas_tshirt_6562,375,457,tshirt,yellow,adidas
6563,hm_jacket_6563,269,342,jacket,blue,hm
6564,adidas_pants_6564,196,354,pants,white,adidas
6565,hm_shoes_6565,201,365,shoes,blue,hm
6566,tommy_jacket_6566,462,542,jacket,yellow,tommy
6567,reebok_pants_6567,151,275,pants,red,reebok
6568,newbalance_pants_6568,146,246,pants,gray,newbalance
6569,nike_tshirt_6569,305,360,tshirt,black,nike
6570,newbalance_jacket_6570,416,543,jacket,red,newbalance
6571,tommy_hoodie_6571,224,369,hoodie,green,tommy
6572,puma_tshirt_6572,297,453,tshirt,yellow,puma
6573,nike_shorts_6573,144,226,shorts,blue,nike
6574,hm_pants_6574,488,659,pants,green,hm
6575,tommy_shoes_6575,380,568,shoes,green,tommy
6576,puma_shorts_6576,282,361,shorts,black,puma
6577,zara_shoes_6577,219,290,shoes,white,zara
6578,reebok_tshirt_6578,359,468,tshirt,green,reebok
6579,nike_shoes_6579,176,362,shoes,black,nike
6580,adidas_shorts_6580,273,387,shorts,gray,adidas
6581,tommy_tshirt_6581,550,662,tshirt,white,tommy
6582,adidas_tshirt_6582,242,313,tshirt,green,adidas
6583,zara_jacket_6583,433,521,jacket,white,zara
6584,newbalance_hoodie_6584,165,249,hoodie,black,newbalance
6585,newbalance_shorts_6585,501,603,shorts,green,newbalance
6586,tommy_shoes_6586,181,294,shoes,yellow,tommy
6587,newbalance_hoodie_6587,421,618,hoodie,black,newbalance
6588,hm_shorts_6588,262,302,shorts,yellow,hm
6589,reebok_jacket_6589,50,200,jacket,blue,reebok
6590,newbalance_pants_6590,359,509,pants,red,newbalance
6591,newbalance_tshirt_6591,499,669,tshirt,green,newbalance
6592,reebok_shoes_6592,309,383,shoes,gray,reebok
6593,reebok_tshirt_6593,531,554,tshirt,yellow,reebok
6594,tommy_hoodie_6594,42,93,hoodie,white,tommy
6595,adidas_shoes_6595,585,765,shoes,yellow,adidas
6596,adidas_jacket_6596,379,530,jacket,red,adidas
6597,tommy_tshirt_6597,485,645,tshirt,red,tommy
6598,newbalance_hoodie_6598,598,741,hoodie,yellow,newbalance
6599,newbalance_pants_6599,103,295,pants,gray,newbalance
6600,nike_pants_6600,304,406,pants,red,nike
6601,nike_tshirt_6601,560,702,tshirt,black,nike
6602,reebok_tshirt_6602,353,461,tshirt,blue,reebok
6603,nike_pants_6603,587,718,pants,gray,nike
6604,hm_pants_6604,334,347,pants,green,hm
6605,nike_jacket_6605,577,751,jacket,white,nike
6606,tommy_jacket_6606,528,589,jacket,blue,tommy
6607,reebok_shoes_6607,421,574,shoes,black,reebok
6608,nike_shoes_6608,174,192,shoes,green,nike
6609,newbalance_tshirt_6609,511,565,tshirt,gray,newbalance
6610,nike_shorts_6610,231,431,shorts,gray,nike
6611,hm_shoes_6611,572,710,shoes,white,hm
6612,puma_tshirt_6612,596,772,tshirt,red,puma
6613,newbalance_jacket_6613,450,492,jacket,green,newbalance
6614,adidas_hoodie_6614,383,420,hoodie,gray,adidas
6615,newbalance_pants_6615,391,520,pants,yellow,newbalance
6616,puma_pants_6616,555,680,pants,yellow,puma
6617,hm_tshirt_6617,594,719,tshirt,yellow,hm
6618,reebok_pants_6618,55,170,pants,white,reebok
6619,zara_tshirt_6619,251,338,tshirt,gray,zara
6620,nike_pants_6620,111,126,pants,green,nike
6621,adidas_hoodie_6621,211,306,hoodie,blue,adidas
6622,nike_tshirt_6622,237,338,tshirt,green,nike
6623,nike_shorts_6623,506,685,shorts,gray,nike
6624,puma_jacket_6624,576,762,jacket,black,puma
6625,hm_pants_6625,282,354,pants,black,hm
6626,adidas_shorts_6626,431,488,shorts,black,adidas
6627,puma_shorts_6627,600,711,shorts,gray,puma
6628,zara_tshirt_6628,492,560,tshirt,white,zara
6629,hm_shorts_6629,508,689,shorts,black,hm
6630,hm_hoodie_6630,485,635,hoodie,black,hm
6631,tommy_shoes_6631,559,649,shoes,white,tommy
6632,zara_hoodie_6632,229,343,hoodie,gray,zara
6633,nike_hoodie_6633,528,658,hoodie,blue,nike
6634,reebok_shorts_6634,177,215,shorts,white,reebok
6635,tommy_pants_6635,174,221,pants,blue,tommy
6636,newbalance_pants_6636,451,551,pants,black,newbalance
6637,newbalance_shoes_6637,454,555,shoes,white,newbalance
6638,reebok_shorts_6638,398,523,shorts,white,reebok
6639,hm_pants_6639,410,450,pants,yellow,hm
6640,reebok_tshirt_6640,589,789,tshirt,red,reebok
6641,tommy_shoes_6641,494,645,shoes,black,tommy
6642,nike_shorts_6642,64,198,shorts,red,nike
6643,adidas_hoodie_6643,367,560,hoodie,white,adidas
6644,puma_shoes_6644,211,366,shoes,blue,puma
6645,reebok_jacket_6645,586,734,jacket,black,reebok
6646,tommy_jacket_6646,247,280,jacket,red,tommy
6647,tommy_jacket_6647,157,328,jacket,red,tommy
6648,tommy_shoes_6648,318,442,shoes,gray,tommy
6649,reebok_pants_6649,305,318,pants,green,reebok
6650,reebok_jacket_6650,134,277,jacket,green,reebok
6651,hm_pants_6651,349,490,pants,green,hm
6652,puma_shoes_6652,186,318,shoes,blue,puma
6653,zara_tshirt_6653,518,602,tshirt,gray,zara
6654,adidas_shorts_6654,230,309,shorts,black,adidas
6655,puma_hoodie_6655,566,743,hoodie,yellow,puma
6656,hm_shoes_6656,76,271,shoes,red,hm
6657,hm_jacket_6657,169,354,jacket,blue,hm
6658,newbalance_hoodie_6658,380,532,hoodie,blue,newbalance
6659,hm_shoes_6659,563,608,shoes,blue,hm
6660,puma_jacket_6660,158,297,jacket,white,puma
6661,newbalance_jacket_6661,131,242,jacket,gray,newbalance
6662,hm_jacket_6662,130,311,jacket,black,hm
6663,puma_hoodie_6663,231,366,hoodie,white,puma
6664,nike_shorts_6664,490,508,shorts,red,nike
6665,adidas_pants_6665,112,252,pants,blue,adidas
6666,nike_shoes_6666,579,642,shoes,red,nike
6667,hm_hoodie_6667,154,245,hoodie,yellow,hm
6668,puma_tshirt_6668,523,641,tshirt,white,puma
6669,reebok_shorts_6669,314,366,shorts,black,reebok
6670,newbalance_tshirt_6670,74,153,tshirt,green,newbalance
6671,nike_tshirt_6671,348,376,tshirt,yellow,nike
6672,zara_hoodie_6672,535,663,hoodie,blue,zara
6673,puma_tshirt_6673,328,492,tshirt,red,puma
6674,hm_hoodie_6674,376,416,hoodie,yellow,hm
6675,adidas_jacket_6675,89,152,jacket,green,adidas
6676,hm_shoes_6676,373,404,shoes,black,hm
6677,zara_shorts_6677,33,120,shorts,red,zara
6678,nike_tshirt_6678,396,497,tshirt,yellow,nike
6679,reebok_tshirt_6679,267,280,tshirt,white,reebok
6680,nike_jacket_6680,509,577,jacket,gray,nike
6681,newbalance_tshirt_6681,474,655,tshirt,white,newbalance
6682,tommy_pants_6682,55,112,pants,green,tommy
6683,hm_shorts_6683,180,194,shorts,green,hm
6684,reebok_jacket_6684,555,644,jacket,white,reebok
6685,adidas_hoodie_6685,432,577,hoodie,blue,adidas
6686,nike_shorts_6686,591,636,shorts,blue,nike
6687,newbalance_hoodie_6687,538,556,hoodie,white,newbalance
6688,puma_pants_6688,534,626,pants,black,puma
6689,hm_hoodie_6689,280,431,hoodie,green,hm
6690,nike_tshirt_6690,285,384,tshirt,green,nike
6691,adidas_hoodie_6691,364,564,hoodie,white,adidas
6692,hm_jacket_6692,575,607,jacket,gray,hm
6693,hm_tshirt_6693,533,708,tshirt,green,hm
6694,reebok_jacket_6694,319,506,jacket,green,reebok
6695,reebok_hoodie_6695,242,363,hoodie,yellow,reebok
6696,reebok_jacket_6696,272,318,jacket,white,reebok
6697,tommy_pants_6697,37,110,pants,blue,tommy
6698,newbalance_pants_6698,137,252,pants,green,newbalance
6699,nike_shoes_6699,326,374,shoes,black,nike
6700,newbalance_tshirt_6700,495,613,tshirt,red,newbalance
6701,reebok_hoodie_6701,377,415,hoodie,black,reebok
6702,puma_hoodie_6702,237,319,hoodie,yellow,puma
6703,zara_tshirt_6703,71,86,tshirt,white,zara
6704,tommy_tshirt_6704,454,543,tshirt,white,tommy
6705,newbalance_pants_6705,240,368,pants,black,newbalance
6706,nike_hoodie_6706,525,598,hoodie,yellow,nike
6707,nike_shoes_6707,118,131,shoes,blue,nike
6708,hm_hoodie_6708,85,153,hoodie,white,hm
6709,nike_hoodie_6709,283,399,hoodie,yellow,nike
6710,nike_hoodie_6710,556,643,hoodie,yellow,nike
6711,adidas_shorts_6711,209,236,shorts,black,adidas
6712,hm_hoodie_6712,124,276,hoodie,gray,hm
6713,tommy_tshirt_6713,305,420,tshirt,gray,tommy
6714,tommy_shoes_6714,268,292,shoes,black,tommy
6715,nike_pants_6715,519,585,pants,green,nike
6716,newbalance_shoes_6716,147,180,shoes,white,newbalance
6717,adidas_shoes_6717,523,616,shoes,white,adidas
6718,newbalance_shoes_6718,551,592,shoes,green,newbalance
6719,zara_hoodie_6719,172,269,hoodie,yellow,zara
6720,adidas_shorts_6720,344,478,shorts,white,adidas
6721,hm_shorts_6721,445,550,shorts,yellow,hm
6722,puma_pants_6722,219,260,pants,green,puma
6723,tommy_hoodie_6723,562,616,hoodie,black,tommy
6724,zara_shorts_6724,343,472,shorts,yellow,zara
6725,zara_pants_6725,34,120,pants,yellow,zara
6726,newbalance_pants_6726,181,241,pants,blue,newbalance
6727,hm_pants_6727,81,242,pants,green,hm
6728,reebok_tshirt_6728,578,771,tshirt,green,reebok
6729,reebok_shorts_6729,212,231,shorts,white,reebok
6730,zara_shorts_6730,352,367,shorts,black,zara
6731,newbalance_tshirt_6731,198,340,tshirt,green,newbalance
6732,nike_pants_6732,175,346,pants,black,nike
6733,puma_pants_6733,261,448,pants,gray,puma
6734,puma_tshirt_6734,479,549,tshirt,green,puma
6735,nike_pants_6735,571,717,pants,white,nike
6736,zara_jacket_6736,579,680,jacket,black,zara
6737,reebok_tshirt_6737,89,112,tshirt,blue,reebok
6738,reebok_tshirt_6738,393,488,tshirt,blue,reebok
6739,reebok_hoodie_6739,162,326,hoodie,yellow,reebok
6740,puma_jacket_6740,569,758,jacket,green,puma
6741,adidas_jacket_6741,553,709,jacket,white,adidas
6742,reebok_pants_6742,116,210,pants,green,reebok
6743,newbalance_pants_6743,104,145,pants,green,newbalance
6744,reebok_tshirt_6744,245,393,tshirt,gray,reebok
6745,reebok_pants_6745,277,307,pants,gray,reebok
6746,reebok_shoes_6746,224,239,shoes,green,reebok
6747,hm_hoodie_6747,241,440,hoodie,blue,hm
6748,reebok_hoodie_6748,315,457,hoodie,green,reebok
6749,tommy_jacket_6749,195,268,jacket,blue,tommy
6750,nike_hoodie_6750,121,273,hoodie,red,nike
6751,hm_shoes_6751,59,160,shoes,black,hm
6752,nike_hoodie_6752,339,394,hoodie,red,nike
6753,hm_hoodie_6753,174,318,hoodie,green,hm
6754,zara_shoes_6754,355,428,shoes,green,zara
6755,reebok_shoes_6755,100,125,shoes,green,reebok
6756,newbalance_pants_6756,147,345,pants,red,newbalance
6757,reebok_shoes_6757,582,697,shoes,green,reebok
6758,adidas_pants_6758,163,305,pants,blue,adidas
6759,hm_shoes_6759,101,259,shoes,gray,hm
6760,adidas_jacket_6760,422,499,jacket,green,adidas
6761,newbalance_shoes_6761,156,328,shoes,yellow,newbalance
6762,newbalance_jacket_6762,238,429,jacket,green,newbalance
6763,zara_tshirt_6763,384,477,tshirt,gray,zara
6764,puma_shoes_6764,435,593,shoes,blue,puma
6765,tommy_shorts_6765,119,225,shorts,white,tommy
6766,tommy_shoes_6766,583,745,shoes,yellow,tommy
6767,hm_tshirt_6767,531,683,tshirt,blue,hm
6768,nike_shoes_6768,152,346,shoes,gray,nike
6769,puma_hoodie_6769,519,665,hoodie,gray,puma
6770,reebok_pants_6770,281,453,pants,white,reebok
6771,zara_hoodie_6771,340,444,hoodie,black,zara
6772,reebok_shorts_6772,184,194,shorts,black,reebok
6773,puma_jacket_6773,280,325,jacket,yellow,puma
6774,nike_tshirt_6774,460,562,tshirt,white,nike
6775,hm_shoes_6775,539,691,shoes,white,hm
6776,reebok_pants_6776,213,255,pants,white,reebok
6777,nike_pants_6777,150,321,pants,gray,nike
6778,nike_shorts_6778,315,444,shorts,green,nike
6779,tommy_jacket_6779,480,556,jacket,red,tommy
6780,zara_hoodie_6780,296,369,hoodie,yellow,zara
6781,reebok_hoodie_6781,186,277,hoodie,yellow,reebok
6782,nike_tshirt_6782,68,186,tshirt,gray,nike
6783,hm_shorts_6783,467,641,shorts,white,hm
6784,tommy_jacket_6784,272,387,jacket,white,tommy
6785,reebok_pants_6785,519,688,pants,blue,reebok
6786,puma_jacket_6786,457,529,jacket,blue,puma
6787,tommy_tshirt_6787,528,615,tshirt,green,tommy
6788,adidas_pants_6788,78,256,pants,blue,adidas
6789,zara_jacket_6789,312,471,jacket,gray,zara
6790,zara_jacket_6790,577,631,jacket,yellow,zara
6791,newbalance_hoodie_6791,109,146,hoodie,red,newbalance
6792,puma_shorts_6792,448,515,shorts,black,puma
6793,nike_shoes_6793,352,465,shoes,black,nike
6794,tommy_pants_6794,187,236,pants,black,tommy
6795,reebok_shorts_6795,510,650,shorts,red,reebok
6796,hm_jacket_6796,516,581,jacket,blue,hm
6797,reebok_pants_6797,496,539,pants,white,reebok
6798,nike_tshirt_6798,373,493,tshirt,white,nike
6799,tommy_jacket_6799,318,347,jacket,black,tommy
6800,nike_shoes_6800,342,391,shoes,white,nike
